feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,class
0.45982298254966736,0.9815930724143982,-5.317621116773807e-07,0.4330258369445801,0.9175279140472412,0.000264813716057688,0.42777976393699646,0.835303008556366,-0.0018270844593644142,0.4188123941421509,0.7752591967582703,-0.009324964135885239,0.40849700570106506,0.7283279895782471,-0.01509939692914486,0.511272132396698,0.8171600699424744,0.019481733441352844,0.49928998947143555,0.7636595964431763,0.00020284909987822175,0.4664550721645355,0.7503783702850342,-0.01718754507601261,0.43889087438583374,0.7554920315742493,-0.027194524183869362,0.5273570418357849,0.8288205862045288,0.008430090732872486,0.5077418088912964,0.7645879983901978,-0.009927462786436081,0.4696391224861145,0.7551110982894897,-0.02376526966691017,0.440015584230423,0.764948308467865,-0.03033704124391079,0.5358454585075378,0.8446643352508545,-0.00650576688349247,0.5088804960250854,0.7766262292861938,-0.025672083720564842,0.46789342164993286,0.7634654641151428,-0.03319575637578964,0.43775448203086853,0.7700908780097961,-0.03424311429262161,0.5338213443756104,0.8607463240623474,-0.021960707381367683,0.506005048751831,0.7992088198661804,-0.035349540412425995,0.4729364216327667,0.7792563438415527,-0.03923724964261055,0.44606757164001465,0.7758111357688904,-0.03925590589642525,0.4020443558692932,0.5141090154647827,1.7080516556688963e-07,0.38786083459854126,0.5892277359962463,0.00039227798697538674,0.3916730284690857,0.6555466651916504,-0.0053103007376194,0.3951829969882965,0.703417181968689,-0.016376251354813576,0.4066470265388489,0.7373859882354736,-0.025805674493312836,0.4794706106185913,0.6486397385597229,0.013176653534173965,0.48683151602745056,0.7028742432594299,-0.006584541872143745,0.45890578627586365,0.7309929132461548,-0.02491731196641922,0.43110543489456177,0.7353544235229492,-0.03488839417695999,0.4921655058860779,0.6329309344291687,0.0020608417689800262,0.49848783016204834,0.7035216689109802,-0.01842278428375721,0.4681912064552307,0.731758713722229,-0.03374314308166504,0.4386613070964813,0.734133780002594,-0.04078589752316475,0.4959147274494171,0.618779718875885,-0.01195403840392828,0.5016484260559082,0.689881443977356,-0.031595952808856964,0.470379114151001,0.7217744588851929,-0.039928220212459564,0.4386441707611084,0.7297043800354004,-0.04130521044135094,0.48797714710235596,0.6067488789558411,-0.026550713926553726,0.48049190640449524,0.6729352474212646,-0.04183048754930496,0.45907849073410034,0.7098274230957031,-0.04692310094833374,0.4349476993083954,0.7304028868675232,-0.04740010201931,B
0.46358150243759155,0.9719081521034241,-4.1934740124816017e-07,0.4377916157245636,0.9086904525756836,0.0006522603798657656,0.43333563208580017,0.834991455078125,-0.0014491388574242592,0.4282897710800171,0.7831075191497803,-0.00909581407904625,0.42389386892318726,0.7430152893066406,-0.01531349029392004,0.5039440989494324,0.8029743432998657,0.020964035764336586,0.49984171986579895,0.7531105279922485,0.0015140763716772199,0.470470666885376,0.7375351190567017,-0.016483476385474205,0.44221875071525574,0.7398662567138672,-0.026305561885237694,0.5192105770111084,0.8128423690795898,0.010606427676975727,0.5090933442115784,0.7536301016807556,-0.00643874891102314,0.47622889280319214,0.7395998239517212,-0.02002357691526413,0.4457741975784302,0.7456212639808655,-0.026083746924996376,0.529659628868103,0.8282753825187683,-0.003626483026891947,0.5117504596710205,0.7672968506813049,-0.019324449822306633,0.4772697389125824,0.7513672113418579,-0.02597372978925705,0.4474829435348511,0.7541909217834473,-0.026570169255137444,0.5334960222244263,0.847883403301239,-0.018679963424801826,0.5120877027511597,0.7921062111854553,-0.028313172981142998,0.4865235984325409,0.7713106274604797,-0.030646493658423424,0.46243634819984436,0.7654951810836792,-0.02961794286966324,0.4154032766819,0.49406716227531433,2.0134027067797433e-07,0.40526777505874634,0.5684281587600708,-0.0019714972004294395,0.40678641200065613,0.6363221406936646,-0.009000647813081741,0.40591418743133545,0.6866967082023621,-0.020765578374266624,0.4123527705669403,0.728005588054657,-0.03089478239417076,0.4854462444782257,0.6327173113822937,0.011089091189205647,0.4897630214691162,0.6889201998710632,-0.009525462053716183,0.46330517530441284,0.7163091897964478,-0.0278294887393713,0.43630552291870117,0.7227271795272827,-0.0376737043261528,0.4982761740684509,0.6182380318641663,0.000996540766209364,0.5034804940223694,0.6886777281761169,-0.020733578130602837,0.4731953740119934,0.715331494808197,-0.03644157201051712,0.44405731558799744,0.7192702889442444,-0.04338083043694496,0.5032051205635071,0.6034819483757019,-0.012129666283726692,0.5093336701393127,0.674075186252594,-0.032901596277952194,0.4777655601501465,0.704411506652832,-0.04111207649111748,0.4466150403022766,0.713774561882019,-0.04203106090426445,0.4978752136230469,0.5889983177185059,-0.025932393968105316,0.48963093757629395,0.6534045338630676,-0.04129591956734657,0.46796709299087524,0.6877385973930359,-0.04578367993235588,0.44554296135902405,0.7072551250457764,-0.04565297067165375,B
0.46318113803863525,0.9718457460403442,-4.2947672795889957e-07,0.4365764856338501,0.9060264825820923,0.00386669859290123,0.43141037225723267,0.8351094722747803,0.002830324461683631,0.4271663427352905,0.7865976095199585,-0.004278596490621567,0.4272249937057495,0.7473653554916382,-0.01014023832976818,0.5045891404151917,0.8047458529472351,0.024376066401600838,0.499297171831131,0.7560904026031494,0.006242197938263416,0.4711802303791046,0.7403116822242737,-0.011731535196304321,0.4431650638580322,0.7422177195549011,-0.021811388432979584,0.5191565155982971,0.8135907649993896,0.012508643791079521,0.506598174571991,0.7568258047103882,-0.002782444003969431,0.4748326539993286,0.7427389025688171,-0.016659609973430634,0.44447633624076843,0.7475916743278503,-0.02377885952591896,0.5290841460227966,0.8271377086639404,-0.0029373422730714083,0.5103356242179871,0.7674771547317505,-0.016723111271858215,0.4767659306526184,0.7523825764656067,-0.022396909072995186,0.44733741879463196,0.7548310160636902,-0.023179341107606888,0.5321547985076904,0.8449806571006775,-0.019074108451604843,0.5099255442619324,0.7904547452926636,-0.027550790458917618,0.48467788100242615,0.7704814672470093,-0.028948502615094185,0.4612502455711365,0.7635079026222229,-0.027637574821710587,0.4177132546901703,0.4966462254524231,2.2316761771890015e-07,0.40724262595176697,0.5691225528717041,-0.0005175351398065686,0.4110647737979889,0.6344791650772095,-0.0073650493286550045,0.41100937128067017,0.6837602257728577,-0.018597614020109177,0.4169366955757141,0.7242358326911926,-0.027972344309091568,0.49748697876930237,0.627973735332489,0.008673861622810364,0.4971452057361603,0.6909763813018799,-0.011135255917906761,0.4678612947463989,0.7186729907989502,-0.02862243354320526,0.4409843981266022,0.7242693901062012,-0.038111522793769836,0.5086306929588318,0.6125445365905762,-0.0015238013584166765,0.5068559646606445,0.6914528608322144,-0.022332193329930305,0.47285351157188416,0.7180986404418945,-0.036778513342142105,0.44309356808662415,0.7202804684638977,-0.042998358607292175,0.5097122192382812,0.5985093712806702,-0.014104625210165977,0.508747935295105,0.6770313382148743,-0.033241450786590576,0.47529226541519165,0.7071887254714966,-0.03987892344594002,0.4449084997177124,0.7155689597129822,-0.04015519097447395,0.49917295575141907,0.5862375497817993,-0.027194270864129066,0.48677733540534973,0.6535152196884155,-0.04155721887946129,0.4639945328235626,0.6864637136459351,-0.044997688382864,0.442108690738678,0.7043811678886414,-0.04422497749328613,B
0.45544102787971497,0.941337525844574,-4.0461677031089494e-07,0.4322238564491272,0.8711744546890259,0.0040328544564545155,0.4292881488800049,0.8054263591766357,0.0026895971968770027,0.4215776026248932,0.7571926712989807,-0.005071910098195076,0.4203815162181854,0.7147655487060547,-0.01199458260089159,0.5049322843551636,0.7809531688690186,0.028744222596287727,0.4936501979827881,0.7344813346862793,0.01034579984843731,0.46404629945755005,0.7104580998420715,-0.009193910285830498,0.4351236820220947,0.7005258798599243,-0.02059103362262249,0.5202857851982117,0.7891252636909485,0.016026701778173447,0.5006117820739746,0.7294454574584961,-0.00037915544817224145,0.46798431873321533,0.7104101181030273,-0.01717517152428627,0.43774354457855225,0.7071133255958557,-0.026347747072577477,0.5315266847610474,0.8013659715652466,-0.0004783343756571412,0.506193995475769,0.7370477318763733,-0.01709056831896305,0.47042036056518555,0.7173177003860474,-0.026127252727746964,0.4386225938796997,0.7142234444618225,-0.028267987072467804,0.5356524586677551,0.8182863593101501,-0.017461275681853294,0.5071354508399963,0.7571955919265747,-0.02901495434343815,0.48015469312667847,0.7347920536994934,-0.03235970810055733,0.45515814423561096,0.727044939994812,-0.03177441284060478,0.4268454313278198,0.47130367159843445,1.8316822547603806e-07,0.4163515567779541,0.5403717756271362,0.0010630880715325475,0.4171825647354126,0.6059039235115051,-0.008753164671361446,0.4127402603626251,0.6529640555381775,-0.023345276713371277,0.41573259234428406,0.6890084743499756,-0.036794982850551605,0.5085545182228088,0.6055116653442383,-0.0009385134326294065,0.5060931444168091,0.6788605451583862,-0.025201784446835518,0.4729273319244385,0.7061913013458252,-0.04498829320073128,0.4422534704208374,0.7080419063568115,-0.055037278681993484,0.5171232223510742,0.5880652070045471,-0.01340496726334095,0.5112162828445435,0.6758368611335754,-0.03654876723885536,0.47155171632766724,0.700157880783081,-0.05164641886949539,0.4391365945339203,0.6959739327430725,-0.05826385319232941,0.5133434534072876,0.5725979804992676,-0.027373116463422775,0.5133287906646729,0.6582239866256714,-0.04777802899479866,0.4750422537326813,0.6847392320632935,-0.05342257395386696,0.4434480667114258,0.6857295036315918,-0.05284241586923599,0.4972444474697113,0.559433102607727,-0.041407205164432526,0.4869547188282013,0.630577802658081,-0.05515630543231964,0.4631822109222412,0.6607068777084351,-0.056543465703725815,0.44142964482307434,0.6715660095214844,-0.05432966724038124,B
0.4445776343345642,0.9263169169425964,-4.094784458175127e-07,0.4217870533466339,0.8588265776634216,0.0020101203117519617,0.41980963945388794,0.7939647436141968,-0.0006284088594838977,0.4170069992542267,0.745955765247345,-0.009262318722903728,0.4167380630970001,0.7050468921661377,-0.017245149239897728,0.4816477298736572,0.7689205408096313,0.022094177082180977,0.47966015338897705,0.7213017344474792,0.0007506372639909387,0.4509195387363434,0.6989780068397522,-0.019096754491329193,0.4225822687149048,0.690389096736908,-0.030170997604727745,0.49990856647491455,0.7776861190795898,0.00990250613540411,0.494351863861084,0.7171622514724731,-0.010718672536313534,0.45997509360313416,0.6971059441566467,-0.02791096828877926,0.42821064591407776,0.6935054063796997,-0.035995133221149445,0.5146037936210632,0.7915209531784058,-0.005921846255660057,0.5025676488876343,0.7273605465888977,-0.025272050872445107,0.46534398198127747,0.7065197229385376,-0.034955400973558426,0.4325338304042816,0.7022984623908997,-0.03679139167070389,0.5227653980255127,0.8109310865402222,-0.02221057377755642,0.4998707175254822,0.7531653046607971,-0.03536736220121384,0.4721899926662445,0.7283070683479309,-0.03990678861737251,0.44666677713394165,0.7166635990142822,-0.039871592074632645,0.43251970410346985,0.45791152119636536,1.5660786800708593e-07,0.4189800024032593,0.5332818031311035,0.0010308740893378854,0.4177270829677582,0.6021526455879211,-0.010648497380316257,0.4112101197242737,0.6506560444831848,-0.027306223288178444,0.4097536504268646,0.687483549118042,-0.043195005506277084,0.5114467740058899,0.6069756746292114,-0.0036801109090447426,0.4987686574459076,0.6810678243637085,-0.030975552275776863,0.46060267090797424,0.7055288553237915,-0.053621500730514526,0.4263812303543091,0.7090791463851929,-0.06581555306911469,0.5197499990463257,0.5882665514945984,-0.0177951380610466,0.5025444626808167,0.6793711185455322,-0.04548773542046547,0.45801591873168945,0.7000134587287903,-0.06337246298789978,0.4223572909832001,0.6951119899749756,-0.07115442305803299,0.5153580904006958,0.5709712505340576,-0.033173441886901855,0.5047650337219238,0.6575809717178345,-0.05734694376587868,0.46194449067115784,0.6821846961975098,-0.06466566771268845,0.4272155165672302,0.6831348538398743,-0.06440281122922897,0.4985741376876831,0.5557573437690735,-0.04854454845190048,0.48235881328582764,0.6267378330230713,-0.06454897671937943,0.45651260018348694,0.6577885150909424,-0.06667792052030563,0.43367892503738403,0.671669602394104,-0.06463902443647385,B
0.4464128315448761,0.9296716451644897,-4.289258583867195e-07,0.4210684299468994,0.8623685836791992,0.0035501110833138227,0.4196849465370178,0.7971991300582886,0.002630514558404684,0.41934576630592346,0.7496428489685059,-0.0046372427605092525,0.421135812997818,0.7095305323600769,-0.011136271990835667,0.47772449254989624,0.7748677134513855,0.024820107966661453,0.47730979323387146,0.727666974067688,0.005647367797791958,0.4499613344669342,0.7037944197654724,-0.012572751380503178,0.4234065115451813,0.6934003829956055,-0.023117998614907265,0.49629631638526917,0.7822729349136353,0.011881086975336075,0.4918701648712158,0.7220417857170105,-0.007809117902070284,0.4583258628845215,0.7012750506401062,-0.024743057787418365,0.4271292984485626,0.69698566198349,-0.03293095901608467,0.51206374168396,0.7943524718284607,-0.004581209737807512,0.5004652738571167,0.7301338315010071,-0.02418467402458191,0.46308955550193787,0.7077028155326843,-0.03448927775025368,0.4298771321773529,0.7023569941520691,-0.03690195828676224,0.5219907760620117,0.8117181658744812,-0.02128535509109497,0.5009679794311523,0.7532106637954712,-0.03517123684287071,0.4720575511455536,0.7284425497055054,-0.04010845348238945,0.44473350048065186,0.717685341835022,-0.04057372361421585,0.43702247738838196,0.4608660340309143,2.2370170427166158e-07,0.4204999804496765,0.5342589616775513,0.0005899392417632043,0.4187382161617279,0.6015051007270813,-0.01133948378264904,0.41160809993743896,0.6492416262626648,-0.028228728100657463,0.41000252962112427,0.6852431893348694,-0.04432979226112366,0.5133392810821533,0.6094983816146851,-0.006853893399238586,0.5031184554100037,0.6855015158653259,-0.03546690568327904,0.464280366897583,0.710662305355072,-0.058244992047548294,0.4301658868789673,0.7142070531845093,-0.07053497433662415,0.5214030742645264,0.5894623398780823,-0.02140667475759983,0.5059733390808105,0.6847569942474365,-0.052248239517211914,0.45821815729141235,0.704868495464325,-0.07057905942201614,0.4213797152042389,0.6983025074005127,-0.07796861231327057,0.5163494348526001,0.5715839266777039,-0.037156302481889725,0.5076526999473572,0.6617910861968994,-0.06383444368839264,0.4615985155105591,0.6855424046516418,-0.070685975253582,0.42576661705970764,0.6849478483200073,-0.06954773515462875,0.49883171916007996,0.5559312105178833,-0.05287713557481766,0.4827645421028137,0.6273806095123291,-0.07137228548526764,0.4545181393623352,0.657295286655426,-0.07377839833498001,0.4303438365459442,0.6693091988563538,-0.07153011113405228,B
0.4379507303237915,0.922974169254303,-3.931570233817183e-07,0.41705015301704407,0.8571115732192993,0.002847849391400814,0.41915997862815857,0.7926821112632751,0.00029107622685842216,0.4144554138183594,0.747135579586029,-0.007351200096309185,0.41205349564552307,0.7065618634223938,-0.013645891100168228,0.5058184266090393,0.7787627577781677,0.016217166557908058,0.4982033669948578,0.7228425145149231,-0.0032994437497109175,0.46555766463279724,0.6962329745292664,-0.0199287012219429,0.43545037508010864,0.6881988644599915,-0.028446130454540253,0.5181047916412354,0.7901049852371216,0.0041172257624566555,0.5068707466125488,0.7193571329116821,-0.013034768402576447,0.47025811672210693,0.6952692270278931,-0.025395357981324196,0.43820878863334656,0.6913136839866638,-0.030719023197889328,0.5214806795120239,0.8025466799736023,-0.011060697957873344,0.5004843473434448,0.7307782769203186,-0.02869241312146187,0.4615459442138672,0.7041387557983398,-0.0356016606092453,0.42928117513656616,0.6957715749740601,-0.03592892736196518,0.5129420757293701,0.8150182366371155,-0.0263732448220253,0.4876316785812378,0.748971700668335,-0.038959842175245285,0.4592064321041107,0.7219892740249634,-0.04191351309418678,0.43396300077438354,0.709431529045105,-0.040755681693553925,0.43477970361709595,0.4509255588054657,1.7718947731282242e-07,0.42021799087524414,0.5296311378479004,0.0016749532660469413,0.41562843322753906,0.5959900617599487,-0.010796589776873589,0.40806663036346436,0.6400653123855591,-0.028507644310593605,0.40307632088661194,0.674103856086731,-0.045366715639829636,0.5119596123695374,0.6001071333885193,-0.005296024028211832,0.49616119265556335,0.6743297576904297,-0.033999428153038025,0.4556853771209717,0.6979373693466187,-0.05812792479991913,0.41996657848358154,0.7009345293045044,-0.07171716541051865,0.5192540884017944,0.5825421810150146,-0.02086693048477173,0.4989885687828064,0.6768587827682495,-0.05070764943957329,0.4536990225315094,0.6978533864021301,-0.07016190141439438,0.4178915321826935,0.6925462484359741,-0.07905703037977219,0.5133892893791199,0.5678057074546814,-0.037485018372535706,0.5004582405090332,0.6574246883392334,-0.062424201518297195,0.45705756545066833,0.6828877925872803,-0.07035195827484131,0.42213815450668335,0.6836134195327759,-0.07065434753894806,0.4948582649230957,0.555298924446106,-0.05416435748338699,0.4766963720321655,0.62806236743927,-0.07045559585094452,0.44916462898254395,0.6585270166397095,-0.07258624583482742,0.424447238445282,0.6713835597038269,-0.07070513814687729,B
0.43527406454086304,0.9351595044136047,-5.166530172573403e-07,0.41145825386047363,0.8625468015670776,0.0011800272623077035,0.4125058352947235,0.7949730157852173,-0.003425281960517168,0.40695759654045105,0.7433363199234009,-0.013473207131028175,0.40499019622802734,0.6983842849731445,-0.02192709967494011,0.5085272192955017,0.783380925655365,0.017777100205421448,0.49546900391578674,0.7230092287063599,-0.0038860682398080826,0.4613824188709259,0.6989550590515137,-0.0237154308706522,0.4293825626373291,0.6933229565620422,-0.03471770137548447,0.5213615298271179,0.7949544191360474,0.00503721134737134,0.5020610690116882,0.7190505266189575,-0.014010362327098846,0.4631282091140747,0.6946642398834229,-0.02945444919168949,0.42928069829940796,0.6894510388374329,-0.03737029805779457,0.5246055126190186,0.8074084520339966,-0.01130982767790556,0.49896299839019775,0.7308042645454407,-0.03059365041553974,0.4577103853225708,0.704982578754425,-0.03916775807738304,0.425147145986557,0.6974536776542664,-0.04104181379079819,0.5142062902450562,0.8175619840621948,-0.02812194637954235,0.48895344138145447,0.7503220438957214,-0.0416790172457695,0.4596637785434723,0.7241755127906799,-0.04552943632006645,0.4342423677444458,0.7122794389724731,-0.045301858335733414,0.4339900016784668,0.44987916946411133,1.745420945553633e-07,0.41851866245269775,0.5261350870132446,0.002329508773982525,0.4135608673095703,0.5906072854995728,-0.009084665216505527,0.4063384234905243,0.634472131729126,-0.025518110021948814,0.40243542194366455,0.6695005297660828,-0.041075997054576874,0.5090243220329285,0.5970844626426697,-0.004017407540231943,0.4911648631095886,0.6685073375701904,-0.029176007956266403,0.45427173376083374,0.6919344067573547,-0.04976237192749977,0.42158734798431396,0.6947147846221924,-0.061244897544384,0.5179693102836609,0.5804632902145386,-0.018786411732435226,0.49512940645217896,0.6719682216644287,-0.045395608991384506,0.4528029263019562,0.6906809210777283,-0.06177205964922905,0.4189179539680481,0.6838556528091431,-0.06879313290119171,0.5133014917373657,0.5650975108146667,-0.03448132425546646,0.49846264719963074,0.6519864201545715,-0.05732840672135353,0.457232266664505,0.6746760010719299,-0.06376040726900101,0.4237045645713806,0.6753259301185608,-0.06345038115978241,0.49541527032852173,0.5519459247589111,-0.05008960887789726,0.47497305274009705,0.6217886805534363,-0.06560131162405014,0.44791898131370544,0.6506896018981934,-0.06729911267757416,0.42392632365226746,0.6635753512382507,-0.06522972881793976,B
0.4359789192676544,0.9392819404602051,-5.159316174285777e-07,0.41162973642349243,0.8644903898239136,0.002528688171878457,0.41255050897598267,0.7999282479286194,-0.0016477672616019845,0.4080934524536133,0.7490976452827454,-0.011695188470184803,0.40664371848106384,0.7041617035865784,-0.020307835191488266,0.5056667923927307,0.7827938199043274,0.021329255774617195,0.4920608103275299,0.7245079278945923,0.0005984759773127735,0.4580857753753662,0.7005247473716736,-0.01969246193766594,0.42689305543899536,0.6923263072967529,-0.03138432651758194,0.5195045471191406,0.7943367958068848,0.007948155514895916,0.5004889369010925,0.7186898589134216,-0.010102962143719196,0.46158260107040405,0.6944791078567505,-0.02612137608230114,0.42737624049186707,0.6874676942825317,-0.034679774194955826,0.5238980054855347,0.806863009929657,-0.00900017749518156,0.49934083223342896,0.7303375601768494,-0.02692919410765171,0.45918208360671997,0.7042048573493958,-0.03548490256071091,0.4261398911476135,0.6951618194580078,-0.03773469850420952,0.5144128203392029,0.8173350095748901,-0.026471206918358803,0.48896875977516174,0.7513503432273865,-0.039067357778549194,0.4604875147342682,0.7250821590423584,-0.042656369507312775,0.43458566069602966,0.7119108438491821,-0.04243532940745354,0.4332601726055145,0.45283907651901245,2.0294901048600877e-07,0.4180077016353607,0.5270573496818542,0.0008074649376794696,0.4123581647872925,0.5911417007446289,-0.011201695539057255,0.40504130721092224,0.6348580121994019,-0.027815431356430054,0.40235403180122375,0.6724251508712769,-0.04362187534570694,0.5052853226661682,0.5977413654327393,-0.005863809958100319,0.4901331663131714,0.6665652990341187,-0.030881095677614212,0.4538875222206116,0.6922788619995117,-0.05136997997760773,0.4226492643356323,0.6985619068145752,-0.06307808309793472,0.5148525834083557,0.5810654163360596,-0.020036056637763977,0.4945678114891052,0.6704903244972229,-0.04640931636095047,0.45341217517852783,0.690795361995697,-0.062343791127204895,0.4213699996471405,0.6862738728523254,-0.06936997175216675,0.5116895437240601,0.5653665661811829,-0.03525128960609436,0.4983552098274231,0.6507927179336548,-0.05813149735331535,0.4572840631008148,0.6736833453178406,-0.06377425044775009,0.42392200231552124,0.6751137375831604,-0.06315931677818298,0.4953266680240631,0.5515231490135193,-0.05057227239012718,0.47589656710624695,0.6191035509109497,-0.06696286052465439,0.44887667894363403,0.6479886174201965,-0.06869212538003922,0.4248412549495697,0.6611448526382446,-0.06657415628433228,B
0.4365326464176178,0.9382510185241699,-4.6994875901873456e-07,0.4118500053882599,0.8628458380699158,0.0019617669750005007,0.4125121533870697,0.7991262674331665,-0.003062553470954299,0.40797916054725647,0.7472374439239502,-0.01388527825474739,0.40593940019607544,0.701458215713501,-0.02293209359049797,0.506908118724823,0.7807180285453796,0.02023245207965374,0.4969603419303894,0.720508873462677,-0.0005425220006145537,0.46365055441856384,0.6965796947479248,-0.020210761576890945,0.43242406845092773,0.6888689398765564,-0.03139583021402359,0.5208566188812256,0.7926374673843384,0.007095252629369497,0.5042810440063477,0.7160489559173584,-0.011085526086390018,0.46644747257232666,0.6913771629333496,-0.026814565062522888,0.43222200870513916,0.6839635372161865,-0.03520675376057625,0.5249466896057129,0.8059853315353394,-0.009639735333621502,0.4992486536502838,0.7295281887054443,-0.028055502101778984,0.45832011103630066,0.7038050293922424,-0.036730971187353134,0.4246808886528015,0.6944215297698975,-0.03895676136016846,0.5145630836486816,0.8168522715568542,-0.02683820202946663,0.4882010221481323,0.7501203417778015,-0.039626993238925934,0.4596234858036041,0.724256694316864,-0.04345400258898735,0.4339076280593872,0.7108563780784607,-0.04346894100308418,0.43305763602256775,0.45361602306365967,1.899453820897179e-07,0.4174245297908783,0.5258054733276367,0.0014620651490986347,0.41175147891044617,0.5906665325164795,-0.009806180372834206,0.40427836775779724,0.6348453760147095,-0.02572089061141014,0.402213454246521,0.6718219518661499,-0.04077485203742981,0.5054565072059631,0.5958204865455627,-0.004594685044139624,0.49053576588630676,0.6632031798362732,-0.028843067586421967,0.45412886142730713,0.6882972717285156,-0.04887782409787178,0.4230377674102783,0.6940402984619141,-0.06026487052440643,0.5152764916419983,0.5795260071754456,-0.018811801448464394,0.4953530430793762,0.6679885387420654,-0.044090814888477325,0.45369622111320496,0.6886487007141113,-0.05945318192243576,0.4216075539588928,0.684380829334259,-0.06624156981706619,0.5121778249740601,0.5646594762802124,-0.034071002155542374,0.49928873777389526,0.6497754454612732,-0.05630911886692047,0.4575517475605011,0.6735540628433228,-0.06179221719503403,0.42412981390953064,0.6752946972846985,-0.06118359416723251,0.49583715200424194,0.5517590045928955,-0.04939209669828415,0.4767932593822479,0.6198355555534363,-0.06553813815116882,0.44911840558052063,0.6489929556846619,-0.06718955934047699,0.42474544048309326,0.6618815660476685,-0.06505652517080307,B
0.4347483515739441,0.9327309131622314,-4.987277861800976e-07,0.41097158193588257,0.8574498891830444,0.003106688382104039,0.4134308099746704,0.7914541363716125,-0.000735306297428906,0.41167256236076355,0.7412156462669373,-0.010036380961537361,0.41083309054374695,0.6981452703475952,-0.017584331333637238,0.5128876566886902,0.7799962759017944,0.016972651705145836,0.5024605989456177,0.7156735062599182,-0.003122179303318262,0.46661674976348877,0.6915298700332642,-0.021347835659980774,0.4352467656135559,0.6876315474510193,-0.03119833394885063,0.5241858959197998,0.7929462194442749,0.004616417922079563,0.5061314702033997,0.7144614458084106,-0.012112410739064217,0.46678823232650757,0.6893886923789978,-0.025528421625494957,0.4338091313838959,0.6846309900283813,-0.032477520406246185,0.524684488773346,0.8051609992980957,-0.010859742760658264,0.4999079704284668,0.7280260920524597,-0.02754567191004753,0.46014800667762756,0.7014580368995667,-0.03464813157916069,0.4279419481754303,0.6928689479827881,-0.036137890070676804,0.5115067958831787,0.8143382668495178,-0.02659524977207184,0.48763608932495117,0.7479360699653625,-0.03784424066543579,0.46065306663513184,0.7222989797592163,-0.0403280071914196,0.43601569533348083,0.7094522714614868,-0.03940284624695778,0.4316382110118866,0.45208537578582764,1.6431148708306864e-07,0.41873931884765625,0.5269774794578552,0.0039392393082380295,0.4136226773262024,0.5929670929908752,-0.005733718164265156,0.4056623578071594,0.6380808353424072,-0.02075178362429142,0.4033329486846924,0.6764044761657715,-0.03501973673701286,0.5037173628807068,0.5917873382568359,0.0004968559951521456,0.49304595589637756,0.6568575501441956,-0.022606367245316505,0.4576198160648346,0.6809816956520081,-0.04224897921085358,0.4267500638961792,0.6857893466949463,-0.05338612571358681,0.5130364298820496,0.5763270854949951,-0.014540446922183037,0.49798908829689026,0.6613677740097046,-0.038298822939395905,0.45756796002388,0.6827120184898376,-0.05343368649482727,0.425373911857605,0.6783913373947144,-0.06032027304172516,0.5098921060562134,0.5620443820953369,-0.030759936198592186,0.5012379884719849,0.6443226933479309,-0.051225695759058,0.4620048403739929,0.6697250604629517,-0.05696093663573265,0.4295971989631653,0.6722017526626587,-0.05696968361735344,0.49385371804237366,0.5492508411407471,-0.04696938022971153,0.47765955328941345,0.6158912777900696,-0.06145906448364258,0.45157861709594727,0.6458616852760315,-0.0631624162197113,0.42762893438339233,0.6588820219039917,-0.061472952365875244,B
